id:ID,name,厂商,级别,能源类型,环保标准,上市时间,最大功率(kW),发动机,变速箱,车身结构,最高车速(km/h),工信部综合油耗(L/100km),整车质保
736,基本参数,上汽大通,轻客,纯电动,,2019.1,110.0,,,客车,100,,-
737,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,客车,-,-,-
738,基本参数,上汽大通,中大型MPV,汽油,国VI,2020.11,165.0,2.0T 224马力 L4,8挡手自一体,MPV,200,-,三年或6万公里
739,基本参数,上汽大通,轻客,柴油,国V,2020.12,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
740,基本参数,上汽大通,紧凑型MPV,汽油,国VI,2020.07,120.0,1.3T 163马力 L3,6挡手动,MPV,-,7.5,三年或6万公里
741,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,客车,-,-,-
742,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡自动,客车,150,-,-
743,基本参数,上汽大通,皮卡,柴油,国VI,2019.06,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,-
744,基本参数,上汽大通,皮卡,柴油,国VI,2019.06,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,-
745,基本参数,上汽大通,皮卡,汽油,国V,2017.11,165.0,2.0T 224马力 L4,6挡自动,皮卡,-,-,-
746,基本参数,上汽大通,皮卡,柴油,国VI,2019.06,120.0,2.0T 163马力 L4,6挡手动,皮卡,-,-,-
747,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡自动,皮卡,-,-,-
748,基本参数,,,,,,,,,,,,
749,基本参数,,,,,,,,,,,,
750,基本参数,上汽大通,皮卡,汽油,国VI,2020.05,157.0,2.0T 214马力 L4,6挡手动,皮卡,-,-,三年或6万公里
751,基本参数,上汽大通,微面,纯电动,,2019.08,70.0,,,货车,90,,-
752,基本参数,上汽大通,紧凑型MPV,纯电动,,2020.09,130.0,,,MPV,170,,三年或8万公里
753,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
754,基本参数,,,,,,,,,,,,
755,基本参数,上汽大通,轻客,柴油,国VI,2020.08,109.0,2.0T 148马力 L4,6挡手动,客车,-,-,-
756,基本参数,,,,,,,,,,,,
757,基本参数,上汽大通,中大型MPV,汽油,国VI,2020.11,165.0,2.0T 224马力 L4,8挡手自一体,MPV,200,-,三年或6万公里
758,基本参数,上汽大通,轻客,纯电动,,2019.1,100.0,,,客车,100,,-
759,基本参数,上汽大通,皮卡,汽油,国V,2017.11,105.0,2.4L 143马力 L4,5挡手动,皮卡,-,-,-
760,基本参数,上汽大通,中大型SUV,汽油,国VI,2019.06,160.0,2.0T 218马力 L4,6挡手自一体,SUV,185,9.2,待查
761,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡AMT,客车,-,-,-
762,基本参数,,,,,,,,,,,,
763,基本参数,,,,,,,,,,,,
764,基本参数,上汽大通,中大型MPV,柴油,国VI,2020.05,120.0,2.0T 163马力 L4,6挡手动,MPV,190,7.6,三年或6万公里
765,基本参数,上汽大通,皮卡,柴油,国VI,2020.05,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,三年或6万公里
766,基本参数,上汽大通,中型SUV,汽油,国VI,2019.08,124.0,1.5T 169马力 L4,7挡双离合,SUV,-,7.2,三年或6万公里
767,基本参数,上汽大通,皮卡,柴油,国V,2019.09,110.0,2.8T 150马力 L4,6挡自动,皮卡,-,-,-
768,基本参数,,,,,,,,,,,,
769,基本参数,上汽大通,中大型SUV,汽油,国V,2017.08,165.0,2.0T 224马力 L4,6挡手动,SUV,185,8.9,待查
770,基本参数,上汽大通,中大型MPV,柴油,国VI,2020.05,120.0,2.0T 163马力 L4,6挡手动,MPV,190,7.6,三年或6万公里
771,基本参数,上汽大通,皮卡,汽油,国V,2017.11,165.0,2.0T 224马力 L4,6挡自动,皮卡,-,-,-
772,基本参数,上汽大通,皮卡,汽油,国VI,2020.09,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
773,基本参数,上汽大通,中型SUV,汽油,国VI,2019.08,120.0,1.3T 163马力 L3,6挡手动,SUV,-,7.5,三年或6万公里
774,基本参数,上汽大通,皮卡,柴油,国VI,2019.06,120.0,2.0T 163马力 L4,6挡手动,皮卡,-,-,-
775,基本参数,上汽大通,轻客,柴油,国VI,2020.08,109.0,2.0T 148马力 L4,6挡手动,客车,150,-,-
776,基本参数,上汽大通,微面,纯电动,,2019.01,70.0,,,货车,90,,-
777,基本参数,上汽大通,皮卡,柴油,国V,2019.09,110.0,2.8T 150马力 L4,6挡手动,皮卡,-,-,-
778,基本参数,上汽大通,皮卡,汽油,国V,2017.11,165.0,2.0T 224马力 L4,6挡自动,皮卡,-,-,-
779,基本参数,,,,,,,,,,,,
780,基本参数,上汽大通,中大型MPV,汽油,国VI,2020.05,165.0,2.0T 224马力 L4,6挡手动,MPV,190,9.4,三年或6万公里
781,基本参数,上汽大通,皮卡,柴油,国VI,2020.05,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,三年或6万公里
782,基本参数,上汽大通,皮卡,汽油,国VI,2020.03,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
783,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,客车,-,-,-
784,基本参数,上汽大通,微面,纯电动,,2019.01,70.0,,,货车,90,,-
785,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
786,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡自动,皮卡,-,-,-
787,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,货车,-,-,-
788,基本参数,上汽大通,皮卡,柴油,国VI,2019.06,120.0,2.0T 163马力 L4,6挡手动,皮卡,-,-,-
789,基本参数,,,,,,,,,,,,
790,基本参数,上汽大通,皮卡,柴油,国VI,2020.09,120.0,2.0T 163马力 L4,6挡手动,皮卡,-,-,三年或6万公里
791,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,客车,-,-,-
792,基本参数,上汽大通,皮卡,汽油,国V,2017.11,105.0,2.4L 143马力 L4,5挡手动,皮卡,-,-,-
793,基本参数,上汽大通,皮卡,汽油,国VI,2020.09,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
794,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,客车,-,-,-
795,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡手动,皮卡,-,-,-
796,基本参数,上汽大通,中型SUV,纯电动,,2020.05,130.0,,,SUV,170,,三年或8万公里
797,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡手动,客车,150,-,-
798,基本参数,上汽大通,皮卡,柴油,国VI,2020.03,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,-
799,基本参数,上汽大通,中大型MPV,柴油,国VI,2020.05,120.0,2.0T 163马力 L4,8挡手自一体,MPV,190,7.8,三年或6万公里
800,基本参数,,,,,,,,,,,,
801,基本参数,上汽大通,中大型SUV,汽油,国V,2017.08,165.0,2.0T 224马力 L4,6挡手自一体,SUV,175,9.8,待查
802,基本参数,上汽大通,中型SUV,汽油,国VI,2019.08,124.0,1.5T 169马力 L4,7挡双离合,SUV,-,7.2,三年或6万公里
803,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
804,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,货车,-,-,-
805,基本参数,上汽大通,轻客,柴油,国VI,2020.08,109.0,2.0T 148马力 L4,6挡自动,客车,-,-,-
806,基本参数,上汽大通,微面,纯电动,,2019.08,70.0,,,货车,90,,-
807,基本参数,上汽大通,皮卡,汽油,国V,2017.11,165.0,2.0T 224马力 L4,6挡自动,皮卡,-,-,-
808,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡自动,皮卡,-,-,-
809,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡手动,皮卡,-,-,-
810,基本参数,上汽大通,皮卡,柴油,国VI,2020.03,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,三年或6万公里
811,基本参数,上汽大通,中型SUV,插电式混合动力,国VI,2020.05,120.0,1.3T 163马力 L3,AMT（组合10挡）,SUV,180,1.5,三年或8万公里
812,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
813,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,客车,-,-,-
814,基本参数,,,,,,,,,,,,
815,基本参数,上汽大通,微面,纯电动,,2019.01,70.0,,,货车,90,,-
816,基本参数,,,,,,,,,,,,
817,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,5挡手动,皮卡,-,-,-
818,基本参数,上汽大通,皮卡,汽油,国V,2017.11,165.0,2.0T 224马力 L4,6挡手动,皮卡,-,-,-
819,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,客车,-,-,-
820,基本参数,,,,,,,,,,,,
821,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,客车,-,-,-
822,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡手动,皮卡,-,-,-
823,基本参数,上汽大通,皮卡,汽油,国VI,2020.12,115.0,2.4L 156马力 L4,5挡手动,皮卡,-,-,三年或6万公里
824,基本参数,上汽大通,皮卡,柴油,国VI,2020.05,120.0,2.0T 163马力 L4,6挡手动,皮卡,-,-,三年或6万公里
825,基本参数,上汽大通,皮卡,柴油,国VI,2019.06,120.0,2.0T 163马力 L4,6挡手动,皮卡,-,-,-
826,基本参数,上汽大通,中型SUV,汽油,国VI,2019.08,124.0,1.5T 169马力 L4,7挡双离合,SUV,-,7.2,三年或6万公里
827,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,货车,-,-,-
828,基本参数,,,,,,,,,,,,
829,基本参数,,,,,,,,,,,,
830,基本参数,上汽大通,轻客,纯电动,,2020.08,150.0,,,货车,100,,-
831,基本参数,上汽大通,轻客,纯电动,,2019.1,100.0,,,客车,100,,-
832,基本参数,上汽大通,皮卡,汽油,国V,2017.11,105.0,2.4L 143马力 L4,5挡手动,皮卡,-,-,-
833,基本参数,上汽大通,皮卡,纯电动,,2020.12,130.0,,,皮卡,-,,三年或8万公里
834,基本参数,上汽大通,皮卡,柴油,国VI,2019.06,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,-
835,基本参数,上汽大通,紧凑型MPV,汽油,国VI,2020.07,124.0,1.5T 169马力 L4,7挡双离合,MPV,-,7.2,三年或6万公里
836,基本参数,上汽大通,中大型MPV,纯电动,,2018.09,75.0,,,MPV,150,,三年或6万公里
837,基本参数,上汽大通,轻客,汽油,国IV,2013.08,114.0,1.8T 155马力 L4,5挡手动,客车,150,-,两年或五万公里
838,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡手动,货车,150,-,-
839,基本参数,上汽大通,中大型MPV,柴油,国VI,2020.11,120.0,2.0T 163马力 L4,8挡手自一体,MPV,190,-,三年或6万公里
840,基本参数,上汽大通,皮卡,汽油,国VI,2020.12,115.0,2.4L 156马力 L4,5挡手动,皮卡,-,-,三年或6万公里
841,基本参数,上汽大通,中型SUV,汽油,国VI,2019.08,124.0,1.5T 169马力 L4,7挡双离合,SUV,-,7.2,三年或6万公里
842,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
843,基本参数,,,,,,,,,,,,
844,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,货车,-,-,-
845,基本参数,上汽大通,中大型SUV,汽油,国VI,2020.05,160.0,2.0T 218马力 L4,8挡手自一体,SUV,185,9.2,三年或10万公里
846,基本参数,上汽大通,皮卡,柴油,国VI,2020.03,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,三年或6万公里
847,基本参数,上汽大通,轻客,柴油,国V,2020.08,100.0,2.5T 136马力 L4,6挡手动,货车,160,-,-
848,基本参数,上汽大通,皮卡,汽油,国VI,2020.03,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
849,基本参数,上汽大通,轻客,汽油,国IV,2013.08,114.0,1.8T 155马力 L4,5挡手动,客车,150,-,两年或五万公里
850,基本参数,上汽大通,紧凑型MPV,纯电动,,2020.11,85.0,,,MPV,-,,三年或8万公里
851,基本参数,上汽大通,皮卡,汽油,国VI,2020.05,157.0,2.0T 214马力 L4,6挡手动,皮卡,-,-,三年或6万公里
852,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡手动,客车,150,-,-
853,基本参数,上汽大通,轻客,柴油,国V,2020.01,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
854,基本参数,上汽大通,皮卡,汽油,国VI,2019.09,160.0,2.0T 218马力 L4,6挡自动,皮卡,-,-,-
855,基本参数,上汽大通,轻客,柴油,国V,2020.08,100.0,2.5T 136马力 L4,6挡手动,货车,160,-,-
856,基本参数,上汽大通,轻客,氢燃料,-,2019.1,30.0,氢燃料 41马力,电动车单速变速箱,客车,-,-,-
857,基本参数,上汽大通,轻客,汽油,国IV,2013.08,114.0,1.8T 155马力 L4,5挡手动,客车,150,-,两年或五万公里
858,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
859,基本参数,上汽大通,中大型MPV,汽油,国VI,2020.05,165.0,2.0T 224马力 L4,6挡手自一体,MPV,190,10,三年或6万公里
860,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,货车,-,-,-
861,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,客车,-,-,-
862,基本参数,上汽大通,中型SUV,汽油,国VI,2019.08,120.0,1.3T 163马力 L3,6挡手动,SUV,-,7.5,三年或6万公里
863,基本参数,,,,,,,,,,,,
864,基本参数,上汽大通,皮卡,汽油,国VI,2020.09,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
865,基本参数,上汽大通,紧凑型MPV,纯电动,,2020.09,130.0,,,MPV,170,,三年或8万公里
866,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡手动,皮卡,-,-,-
867,基本参数,上汽大通,皮卡,汽油,国VI,2020.09,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
868,基本参数,上汽大通,皮卡,柴油,国VI,2020.09,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,三年或6万公里
869,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,货车,-,-,-
870,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,客车,-,-,-
871,基本参数,上汽大通,皮卡,汽油,国VI,2020.03,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
872,基本参数,上汽大通,中大型MPV,柴油,国VI,2020.05,120.0,2.0T 163马力 L4,6挡手动,MPV,190,7.6,三年或6万公里
873,基本参数,上汽大通,轻客,柴油,国V,2020.01,100.0,2.5T 136马力 L4,6挡AMT,客车,-,-,-
874,基本参数,上汽大通,皮卡,汽油,国VI,2020.12,115.0,2.4L 156马力 L4,5挡手动,皮卡,-,-,三年或6万公里
875,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,客车,-,-,-
876,基本参数,上汽大通,微面,纯电动,,2019.01,70.0,,,货车,90,,-
877,基本参数,,,,,,,,,,,,
878,基本参数,上汽大通,皮卡,汽油,国VI,2020.03,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
879,基本参数,上汽大通,皮卡,柴油,国VI,2020.03,120.0,2.0T 163马力 L4,6挡手动,皮卡,-,-,三年或6万公里
880,基本参数,上汽大通,皮卡,柴油,国VI,2020.03,120.0,2.0T 163马力 L4,6挡手动,皮卡,-,-,-
881,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,客车,-,-,-
882,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡AMT,客车,-,-,-
883,基本参数,,,,,,,,,,,,
884,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,客车,-,-,-
885,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡手动,货车,150,-,-
886,基本参数,上汽大通,皮卡,汽油,国VI,2020.09,157.0,2.0T 214马力 L4,6挡手动,皮卡,-,-,三年或6万公里
887,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡手动,皮卡,-,-,-
888,基本参数,上汽大通,皮卡,柴油,国VI,2020.03,120.0,2.0T 163马力 L4,6挡手动,皮卡,-,-,三年或6万公里
889,基本参数,,,,,,,,,,,,
890,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,客车,-,-,-
891,基本参数,上汽大通,皮卡,汽油,国VI,2020.03,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
892,基本参数,上汽大通,皮卡,汽油,国VI,2020.03,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
893,基本参数,上汽大通,紧凑型MPV,纯电动,,2020.05,130.0,,,MPV,170,,三年或8万公里
894,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,5挡手动,皮卡,-,-,-
895,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡手动,皮卡,-,-,-
896,基本参数,上汽大通,轻客,柴油,国VI,2020.08,109.0,2.0T 148马力 L4,6挡手动,客车,150,-,-
897,基本参数,上汽大通,中大型MPV,汽油,国VI,2020.05,165.0,2.0T 224马力 L4,6挡手自一体,MPV,190,10,三年或6万公里
898,基本参数,上汽大通,中型SUV,纯电动,,2020.05,130.0,,,SUV,170,,三年或8万公里
899,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡AMT,货车,-,-,-
900,基本参数,,,,,,,,,,,,
901,基本参数,,,,,,,,,,,,
902,基本参数,上汽大通,微面,纯电动,,2019.01,70.0,,,货车,90,,-
903,基本参数,上汽大通,皮卡,柴油,国VI,2020.03,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,-
904,基本参数,上汽大通,皮卡,汽油,国V,2017.11,165.0,2.0T 224马力 L4,6挡自动,皮卡,-,-,-
905,基本参数,上汽大通,中大型MPV,汽油,国VI,2020.11,165.0,2.0T 224马力 L4,8挡手自一体,MPV,200,-,三年或6万公里
906,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
907,基本参数,上汽大通,皮卡,柴油,国VI,2020.09,120.0,2.0T 163马力 L4,6挡手动,皮卡,-,-,三年或6万公里
908,基本参数,上汽大通,轻客,汽油,国IV,2013.08,96.0,2.3L 130马力 L4,5挡手动,客车,155,-,两年或五万公里
909,基本参数,上汽大通,中大型SUV,汽油,国V,2017.08,165.0,2.0T 224马力 L4,6挡手自一体,SUV,185,9.2,待查
910,基本参数,上汽大通,皮卡,柴油,国V,2019.09,110.0,2.8T 150马力 L4,6挡自动,皮卡,-,-,-
911,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡手动,皮卡,-,-,-
912,基本参数,上汽大通,轻客,柴油,国V,2020.01,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
913,基本参数,上汽大通,轻客,柴油,国V,2020.08,100.0,2.5T 136马力 L4,6挡AMT,货车,160,-,-
914,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡手动,客车,150,-,-
915,基本参数,,,,,,,,,,,,
916,基本参数,上汽大通,皮卡,汽油,国VI,2020.12,115.0,2.4L 156马力 L4,5挡手动,皮卡,-,-,三年或6万公里
917,基本参数,,,,,,,,,,,,
918,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡手动,货车,150,-,-
919,基本参数,,,,,,,,,,,,
920,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡自动,皮卡,-,-,-
921,基本参数,上汽大通,轻客,柴油,国VI,2020.08,109.0,2.0T 148马力 L4,6挡手动,客车,150,-,-
922,基本参数,上汽大通,中大型SUV,柴油,国VI,2020.04,160.0,2.0T 218马力 L4,8挡手自一体,SUV,180,8.2,三年或10万公里
923,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
924,基本参数,上汽大通,中大型SUV,汽油,国VI,2020.04,160.0,2.0T 218马力 L4,8挡手自一体,SUV,185,9.8,三年或10万公里
925,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡AMT,客车,150,-,-
926,基本参数,上汽大通,中大型SUV,汽油,国V,2017.08,165.0,2.0T 224马力 L4,6挡手自一体,SUV,185,9.2,待查
927,基本参数,上汽大通,轻客,汽油,国IV,2013.08,96.0,2.3L 130马力 L4,5挡手动,客车,155,-,两年或五万公里
928,基本参数,上汽大通,轻客,柴油,国V,2020.01,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
929,基本参数,上汽大通,皮卡,汽油,国VI,2020.09,157.0,2.0T 214马力 L4,6挡手动,皮卡,-,-,三年或6万公里
930,基本参数,上汽大通,轻客,柴油,国V,2020.01,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
931,基本参数,上汽大通,轻客,汽油,国IV,2013.08,114.0,1.8T 155马力 L4,5挡手动,客车,155,-,两年或五万公里
932,基本参数,上汽大通,皮卡,汽油,国V,2017.11,105.0,2.4L 143马力 L4,5挡手动,皮卡,-,-,-
933,基本参数,上汽大通,皮卡,汽油,国VI,2020.12,115.0,2.4L 156马力 L4,5挡手动,皮卡,-,-,三年或6万公里
934,基本参数,上汽大通,轻客,柴油,国V,2020.01,100.0,2.5T 136马力 L4,6挡AMT,客车,-,-,-
935,基本参数,上汽大通,皮卡,柴油,国VI,2019.06,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,-
936,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
937,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡手动,客车,150,-,-
938,基本参数,上汽大通,皮卡,汽油,国VI,2020.03,157.0,2.0T 214马力 L4,6挡手动,皮卡,-,-,三年或6万公里
939,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡手动,客车,150,-,-
940,基本参数,上汽大通,皮卡,柴油,国VI,2020.03,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,-
941,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡手动,客车,150,-,-
942,基本参数,,,,,,,,,,,,
943,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡自动,皮卡,-,-,-
944,基本参数,,,,,,,,,,,,
945,基本参数,,,,,,,,,,,,
946,基本参数,,,,,,,,,,,,
947,基本参数,上汽大通,轻客,柴油,国VI,2020.08,109.0,2.0T 148马力 L4,6挡AMT,客车,150,-,-
948,基本参数,,,,,,,,,,,,
949,基本参数,上汽大通,中大型MPV,纯电动,,2018.09,75.0,,,MPV,150,,三年或6万公里
950,基本参数,上汽大通,轻客,柴油,国VI,2019.07,109.0,2.0T 148马力 L4,6挡手动,客车,150,-,-
951,基本参数,上汽大通,皮卡,汽油,国V,2017.11,165.0,2.0T 224马力 L4,6挡手动,皮卡,-,-,-
952,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡手动,皮卡,-,-,-
953,基本参数,上汽大通,皮卡,柴油,国VI,2019.06,120.0,2.0T 163马力 L4,6挡自动,皮卡,-,-,-
954,基本参数,上汽大通,轻客,柴油,国VI,2020.08,109.0,2.0T 148马力 L4,6挡手动,客车,-,-,-
955,基本参数,上汽大通,皮卡,汽油,国VI,2020.03,157.0,2.0T 214马力 L4,8挡自动,皮卡,-,-,三年或6万公里
956,基本参数,上汽大通,中型SUV,汽油,国VI,2019.08,124.0,1.5T 169马力 L4,7挡双离合,SUV,-,7.2,三年或6万公里
957,基本参数,上汽大通,中型SUV,汽油,国VI,2019.08,124.0,1.5T 169马力 L4,7挡双离合,SUV,-,7.2,三年或6万公里
958,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡手动,皮卡,-,-,-
959,基本参数,上汽大通,轻客,柴油,国VI,2020.08,109.0,2.0T 148马力 L4,6挡自动,客车,-,-,-
960,基本参数,上汽大通,皮卡,汽油,国V,2017.11,165.0,2.0T 224马力 L4,6挡自动,皮卡,-,-,-
961,基本参数,,,,,,,,,,,,
962,基本参数,上汽大通,轻客,汽油,国IV,2013.08,96.0,2.3L 130马力 L4,5挡手动,客车,150,-,两年或五万公里
963,基本参数,上汽大通,皮卡,汽油,国VI,2020.09,157.0,2.0T 214马力 L4,6挡手动,皮卡,-,-,三年或6万公里
964,基本参数,上汽大通,皮卡,柴油,国V,2016.12,110.0,2.8T 150马力 L4,6挡自动,皮卡,-,-,-
965,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,客车,-,-,-
966,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,客车,-,-,-
967,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,客车,-,-,-
968,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡手动,客车,-,-,-
969,基本参数,上汽大通,轻客,柴油,国V,2019.09,100.0,2.5T 136马力 L4,6挡AMT,货车,-,-,-
970,基本参数,上汽大通,轻客,柴油,国VI,2020.08,109.0,2.0T 148马力 L4,6挡自动,客车,-,-,-
971,基本参数,,,,,,,,,,,,
972,基本参数,上汽大通,皮卡,汽油,国V,2017.11,105.0,2.4L 143马力 L4,5挡手动,皮卡,-,-,-
973,基本参数,,,,,,,,,,,,
974,基本参数,,,,,,,,,,,,
975,基本参数,,,,,,,,,,,,
976,基本参数,上汽大通,中型SUV,汽油,国VI,2019.08,124.0,1.5T 169马力 L4,7挡双离合,SUV,-,7.2,三年或6万公里
977,基本参数,上汽大通,轻客,柴油,国VI,2020.12,102.0,2.0T 139马力 L4,6挡手动,客车,-,-,-
978,基本参数,上汽大通,轻客,汽油,国IV,2013.08,96.0,2.3L 130马力 L4,5挡手动,客车,150,-,两年或五万公里
